table_catalog,table_schema,table_name,column_name,ordinal_position,column_default,is_nullable,full_data_type,data_type,character_maximum_length,character_octet_length,numeric_precision,numeric_precision_radix,numeric_scale,datetime_precision,interval_type,interval_precision,maximum_cardinality,is_identity,identity_generation,identity_start,identity_increment,identity_maximum,identity_minimum,identity_cycle,is_generated,generation_expression,is_system_time_period_start,is_system_time_period_end,system_time_period_timestamp_generation,is_updatable,partition_index,comment
system,billing,usage,billing_origin_product,15,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"The product that originated the usage. Some products can be billed as different SKUs. For possible values, see [View information about the product associated with the usage](https://docs.databricks.com/en/admin/system-tables/billing.html#features)."
system,billing,usage,product_features,16,null,YES,"struct<jobs_tier:string,sql_tier:string,dlt_tier:string,is_serverless:boolean,is_photon:boolean,serving_type:string,networking:struct<connectivity_type:string>,ai_runtime:struct<compute_type:string>,model_serving:struct<offering_type:string>,ai_gateway:struct<feature_type:string>,performance_target:string,serverless_gpu:struct<workload_type:string>,agent_bricks:struct<problem_type:string,workload_type:string>,ai_functions:struct<ai_function:string>,apps:struct<compute_size:string>,lakeflow_connect:struct<task_type:string>>",STRUCT,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Details about the specific product features used.
system,billing,usage,usage_type,17,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"The type of usage attributed to the product or workload for billing purposes. Possible values are COMPUTE_TIME, STORAGE_SPACE, NETWORK_BYTES, API_CALLS, TOKEN, or GPU_TIME."
system,compute,clusters,account_id,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,ID of the account where this cluster was created.
system,compute,clusters,workspace_id,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,ID of the workspace where this cluster was created.
system,compute,clusters,cluster_id,2,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,ID of the cluster for which this record is associated.
system,compute,clusters,cluster_name,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,User defined name for the cluster.
system,compute,clusters,owned_by,4,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"Username of the cluster owner. Defaults to the cluster creator, but can be changed through the [Clusters API](https://docs.databricks.com/api/workspace/clusters/changeowner)."
system,compute,clusters,create_time,5,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Timestamp of the change to this compute definition.
system,compute,clusters,delete_time,6,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Timestamp of when the cluster was deleted. The value is null if the cluster is not deleted.
system,compute,clusters,driver_node_type,7,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Driver node type name. This matches the instance type name from the cloud provider.
system,compute,clusters,worker_node_type,8,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Worker node type name. This matches the instance type name from the cloud provider.
system,compute,clusters,worker_count,9,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Number of workers. Defined for fixed-size clusters only.
system,compute,clusters,min_autoscale_workers,10,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The set minimum number of workers. This field is valid only for autoscaling clusters.
system,compute,clusters,max_autoscale_workers,11,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The set maximum number of workers. This field is valid only for autoscaling clusters.
system,compute,clusters,auto_termination_minutes,12,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The configured autotermination duration.
system,compute,clusters,enable_elastic_disk,13,null,YES,boolean,BOOLEAN,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Autoscaling disk enablement status.
system,compute,clusters,tags,14,null,YES,"map<string,string>",MAP,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,User-defined tags for the cluster (does not include default tags).
system,compute,clusters,cluster_source,15,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"Where the cluster was created. For all-purpose compute, the source could be `UI` or `API`. Other compute types are logged as `JOB`, `PIPELINE`, or `PIPELINE_MAINTENANCE`."
system,compute,clusters,init_scripts,16,null,YES,array<string>,ARRAY,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Set of paths for init scripts.
system,compute,clusters,aws_attributes,17,null,YES,"struct<first_on_demand:bigint,availability:string,zone_id:string,instance_profile_arn:string,spot_bid_price_percent:bigint,ebs_volume_type:string,ebs_volume_count:bigint,ebs_volume_size:bigint,ebs_volume_iops:bigint,ebs_volume_throughput:bigint>",STRUCT,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,AWS specific settings.
system,compute,clusters,azure_attributes,18,null,YES,"struct<first_on_demand:bigint,availability:string,spot_bid_max_price:double>",STRUCT,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Azure specific settings.
system,compute,clusters,gcp_attributes,19,null,YES,"struct<use_preemptible_executors:boolean,google_service_account:string,boot_disk_size:bigint,availability:string,zone_id:string,local_ssd_count:bigint>",STRUCT,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,GCP specific settings.
system,compute,clusters,driver_instance_pool_id,20,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Instance pool ID if the driver is configured on top of an instance pool.
system,compute,clusters,worker_instance_pool_id,21,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Instance Pool ID if the worker is configured on top of an instance pool.
system,compute,clusters,dbr_version,22,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The Databricks Runtime of the cluster.
system,compute,clusters,change_time,23,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Timestamp of change to the compute definition.
system,compute,clusters,change_date,24,null,YES,date,DATE,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Change date. Used for retention.
system,compute,clusters,data_security_mode,25,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Data security mode decides what data governance model to use when accessing data from a cluster.
system,compute,clusters,policy_id,26,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The ID of the cluster policy used to create the cluster if applicable.
system,compute,node_timeline,account_id,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,ID of the account where this compute resource is running.
system,compute,node_timeline,workspace_id,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,ID of the workspace where this compute resource is running.
system,compute,node_timeline,cluster_id,2,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,ID of the compute resource.
system,compute,node_timeline,instance_id,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,ID for the specific instance.
system,compute,node_timeline,start_time,4,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Start time for the record in UTC.
system,compute,node_timeline,end_time,5,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,End time for the record in UTC.
system,compute,node_timeline,driver,6,null,YES,boolean,BOOLEAN,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Whether the instance is a driver or worker node.
system,compute,node_timeline,cpu_user_percent,7,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Percentage of time the CPU spent in userland.
system,compute,node_timeline,cpu_system_percent,8,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Percentage of time the CPU spent in the kernel.
system,compute,node_timeline,cpu_wait_percent,9,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Percentage of time the CPU spent waiting for I/O.
system,compute,node_timeline,mem_used_percent,10,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Percentage of the compute’s memory that was used during the time period (including memory used by background processes running on the compute).
system,compute,node_timeline,mem_swap_percent,11,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Percentage of memory usage attributed to memory swap.
system,compute,node_timeline,network_sent_bytes,12,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The number of bytes sent out in network traffic.
system,compute,node_timeline,network_received_bytes,13,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The number of received bytes from network traffic.
system,compute,node_timeline,disk_free_bytes_per_mount_point,14,null,YES,"map<string,bigint>",MAP,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The disk utilization grouped by mount point. This is ephemeral storage provisioned only while the compute is running.
system,compute,node_timeline,node_type,15,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The name of the node type. This will match the instance type name from the cloud provider.
system,compute,node_timeline,private_ip,16,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Private IP.
system,compute,node_types,account_id,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,ID of the account where this node type is available.
system,compute,node_types,node_type,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Unique identifier for node type.
system,compute,node_types,core_count,2,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Number of vCPUs for the instance.
system,compute,node_types,memory_mb,3,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Total memory for the instance.
system,compute,node_types,gpu_count,4,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Number of GPUs for the instance.
system,compute,warehouse_events,account_id,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The ID of the Databricks account.
system,compute,warehouse_events,workspace_id,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The ID of the workspace where the warehouse is deployed.
system,compute,warehouse_events,warehouse_id,2,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The ID of SQL warehouse the event is related to.
system,compute,warehouse_events,event_type,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"The type of warehouse event. Possible values are SCALED_UP, SCALED_DOWN, STOPPING, RUNNING, STARTING, and STOPPED."
system,compute,warehouse_events,cluster_count,4,null,YES,int,INT,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The number of clusters that are actively running.
system,compute,warehouse_events,event_time,5,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Timestamp of when the event took place in UTC.
system,compute,warehouses,warehouse_id,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The ID of the SQL warehouse.
system,compute,warehouses,workspace_id,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The ID of the workspace where the warehouse is deployed.
system,compute,warehouses,account_id,2,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The ID of the Databricks account.
system,compute,warehouses,warehouse_name,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The name of the SQL warehouse.
system,compute,warehouses,warehouse_type,4,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"The type of SQL warehouse. Possible values are CLASSIC, PRO, and SERVERLESS."
system,compute,warehouses,warehouse_channel,5,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The channel of the SQL warehouse. Possible values are CURRENT and PREVIEW.
system,compute,warehouses,warehouse_size,6,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"The cluster size of the SQL warehouse. Possible values are 2X_SMALL, X_SMALL, SMALL, MEDIUM, LARGE, X_LARGE, 2X_LARGE, 3X_LARGE, 4X_LARGE, and 5X_LARGE."
system,compute,warehouses,min_clusters,7,null,YES,int,INT,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The minimum number of clusters permitted.
system,compute,warehouses,max_clusters,8,null,YES,int,INT,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The maximum number of clusters permitted.
system,compute,warehouses,auto_stop_minutes,9,null,YES,int,INT,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The number of minutes before the SQL warehouse auto-stops due to inactivity.
system,compute,warehouses,tags,10,null,YES,"map<string,string>",MAP,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Tags for the SQL warehouse.
system,compute,warehouses,change_time,11,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Timestamp of change to the SQL warehouse definition.
system,compute,warehouses,delete_time,12,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Timestamp of when the SQL warehouse was deleted. The value is null if the SQL warehouse is not deleted.
system,compute,warehouses,created_by,13,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The name of the Databricks principal or user that created this warehouse.
system,data_classification,__class_tag_applications,catalog_id,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,__class_tag_applications,table_id,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,__class_tag_applications,column_name,2,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,__class_tag_applications,class_tag,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,__class_tag_applications,event_time,4,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,__table_statuses,catalog_id,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,__table_statuses,table_id,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,__table_statuses,catalog_name,2,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,__table_statuses,schema_name,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,__table_statuses,table_name,4,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,__table_statuses,last_scan_time,5,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,__table_statuses,last_successful_scan_time,6,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,__table_statuses,consecutive_error_count,7,null,YES,int,INT,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,__table_statuses,table_state,8,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,__table_statuses,error_code,9,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,__table_statuses,error_message,10,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,results,catalog_id,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,results,table_id,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,results,latest_detected_time,2,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,results,first_detected_time,3,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,results,catalog_name,4,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,results,schema_name,5,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,results,table_name,6,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,results,column_name,7,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,results,data_type,8,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,results,class_tag,9,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,results,samples,10,null,YES,array<string>,ARRAY,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,results,confidence,11,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_classification,results,frequency,12,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_quality_monitoring,table_results,event_time,0,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_quality_monitoring,table_results,catalog_name,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_quality_monitoring,table_results,schema_name,2,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_quality_monitoring,table_results,table_name,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_quality_monitoring,table_results,catalog_id,4,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_quality_monitoring,table_results,schema_id,5,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_quality_monitoring,table_results,table_id,6,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_quality_monitoring,table_results,status,7,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_quality_monitoring,table_results,freshness,8,null,YES,"struct<status:string,commit_freshness:struct<status:string,error_code:string,last_value:timestamp,predicted_value:timestamp>>",STRUCT,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_quality_monitoring,table_results,completeness,9,null,YES,"struct<status:string,total_row_count:struct<status:string,error_code:string,last_value:bigint,min_predicted_value:bigint,max_predicted_value:bigint>,daily_row_count:struct<status:string,error_code:string,last_value:bigint,min_predicted_value:bigint,max_predicted_value:bigint>>",STRUCT,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_quality_monitoring,table_results,downstream_impact,10,null,YES,"struct<impact_level:int,num_downstream_tables:bigint,num_queries_on_affected_tables:bigint>",STRUCT,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_quality_monitoring,table_results,root_cause_analysis,11,null,YES,"struct<upstream_jobs:array<struct<job_id:string,workspace_id:string,job_name:string,last_run_status:string,run_page_url:string>>>",STRUCT,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,data_quality_monitoring,table_results,_internal_debug_info,12,null,YES,"struct<event_freshness:struct<status:string,error_code:string,last_event_value:timestamp,predicted_event_value:timestamp,last_event_latency_seconds:bigint,predicted_event_latency_seconds:bigint,event_column:string>,unhealthy_groups:array<struct<group:map<string,string>>>,status_since:timestamp,is_static:boolean,completeness:struct<historical_row_count:array<struct<timestamp:timestamp,row_count:bigint>>>,commit_freshness:struct<commit_history:array<struct<version:string,timestamp:timestamp,operation:string,operation_metrics:map<string,string>>>>,custom_sql:array<struct<name:string,column_vars:map<string,string>,sql_query:string,actual_value:double,status:string,violation_type:string,predicted_lower_bound:double,predicted_upper_bound:double,error_code:string,_internal:struct<history:array<struct<timestamp:timestamp,value:double>>,model_selection:map<string,string>>>>>",STRUCT,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,hms_to_uc_migration,table_access,account_id,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,hms_to_uc_migration,table_access,metastore_id,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,hms_to_uc_migration,table_access,workspace_id,2,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,hms_to_uc_migration,table_access,entity_type,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,hms_to_uc_migration,table_access,entity_id,4,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,hms_to_uc_migration,table_access,entity_run_id,5,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,hms_to_uc_migration,table_access,source_table_full_name,6,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,hms_to_uc_migration,table_access,source_table_catalog,7,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,hms_to_uc_migration,table_access,source_table_schema,8,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,hms_to_uc_migration,table_access,source_table_name,9,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,hms_to_uc_migration,table_access,source_path,10,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,hms_to_uc_migration,table_access,source_type,11,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,hms_to_uc_migration,table_access,target_table_full_name,12,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,hms_to_uc_migration,table_access,target_table_catalog,13,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,hms_to_uc_migration,table_access,target_table_schema,14,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,hms_to_uc_migration,table_access,target_table_name,15,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
system,hms_to_uc_migration,table_access,target_path,16,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
